SKU,Tamanho Pedido,Loja,Data da Venda,Código Cliente
HL1008,5,São Paulo,"2022-04-19 00:00:00,000",725
HL1008,5,São Paulo,"2022-04-28 00:00:00,000",53
HL1008,5,São Paulo,"2022-04-30 00:00:00,000",773
HL1008,5,São Paulo,"2022-05-06 00:00:00,000",776
HL1008,5,São Paulo,"2022-06-07 00:00:00,000",57
HL1008,5,São Paulo,"2022-07-04 00:00:00,000",541
HL1008,5,São Paulo,"2022-07-09 00:00:00,000",728
HL1008,5,São Paulo,"2022-08-17 00:00:00,000",209
HL1008,5,São Paulo,"2022-08-18 00:00:00,000",320
HL1008,5,São Paulo,"2022-08-19 00:00:00,000",160
HL1008,5,São Paulo,"2022-08-30 00:00:00,000",728
HL1008,5,São Paulo,"2022-09-25 00:00:00,000",683
HL1008,5,São Paulo,"2022-10-05 00:00:00,000",303
HL1008,5,São Paulo,"2022-10-28 00:00:00,000",753
HL1008,5,São Paulo,"2022-11-03 00:00:00,000",111
HL1008,5,São Paulo,"2022-11-07 00:00:00,000",400
HL1008,5,São Paulo,"2022-11-13 00:00:00,000",209
HL1008,5,São Paulo,"2022-11-21 00:00:00,000",312
HL1008,5,São Paulo,"2022-11-27 00:00:00,000",320
HL1008,5,São Paulo,"2022-12-04 00:00:00,000",641
HL1008,5,São Paulo,"2022-12-22 00:00:00,000",406
HL1021,5,São Paulo,"2020-01-05 00:00:00,000",541
HL1021,5,São Paulo,"2020-01-09 00:00:00,000",224
HL1021,5,São Paulo,"2020-02-26 00:00:00,000",773
HL1021,5,São Paulo,"2020-04-06 00:00:00,000",650
HL1021,5,São Paulo,"2020-05-29 00:00:00,000",314
HL1021,5,São Paulo,"2020-07-17 00:00:00,000",316
HL1021,5,São Paulo,"2020-07-20 00:00:00,000",160
HL1021,5,São Paulo,"2020-07-30 00:00:00,000",114
HL1021,5,São Paulo,"2020-10-15 00:00:00,000",382
HL1021,5,São Paulo,"2020-11-16 00:00:00,000",49
HL1021,5,São Paulo,"2020-12-02 00:00:00,000",608
HL1021,5,São Paulo,"2020-12-11 00:00:00,000",55
HL1021,5,São Paulo,"2020-12-30 00:00:00,000",314
HL1021,5,São Paulo,"2021-01-05 00:00:00,000",665
HL1021,5,São Paulo,"2021-01-06 00:00:00,000",772
HL1021,5,São Paulo,"2021-01-11 00:00:00,000",406
HL1021,5,São Paulo,"2021-01-14 00:00:00,000",748
HL1021,5,São Paulo,"2021-01-28 00:00:00,000",406
HL1021,5,São Paulo,"2021-02-09 00:00:00,000",57
HL1021,5,São Paulo,"2021-02-20 00:00:00,000",69
HL1021,5,São Paulo,"2021-03-09 00:00:00,000",50
HL1021,5,São Paulo,"2021-03-22 00:00:00,000",224
HL1021,5,São Paulo,"2021-03-22 00:00:00,000",776
HL1021,5,São Paulo,"2021-03-29 00:00:00,000",79
HL1021,5,São Paulo,"2021-05-03 00:00:00,000",209
HL1021,5,São Paulo,"2021-05-04 00:00:00,000",140
HL1021,5,São Paulo,"2021-06-21 00:00:00,000",400
HL1021,5,São Paulo,"2021-07-18 00:00:00,000",319
HL1021,5,São Paulo,"2021-07-22 00:00:00,000",389
HL1021,5,São Paulo,"2021-07-26 00:00:00,000",406
HL1021,5,São Paulo,"2021-08-07 00:00:00,000",737
HL1021,5,São Paulo,"2021-08-09 00:00:00,000",145
HL1021,5,São Paulo,"2021-09-05 00:00:00,000",104
HL1021,5,São Paulo,"2021-09-16 00:00:00,000",261
HL1021,5,São Paulo,"2021-09-23 00:00:00,000",773
HL1021,5,São Paulo,"2021-09-26 00:00:00,000",160
HL1021,5,São Paulo,"2021-10-05 00:00:00,000",114
HL1021,5,São Paulo,"2021-10-07 00:00:00,000",650
HL1021,5,São Paulo,"2021-10-27 00:00:00,000",140
HL1021,5,São Paulo,"2021-12-12 00:00:00,000",650
HL1021,5,São Paulo,"2021-12-21 00:00:00,000",319
HL1021,5,São Paulo,"2022-01-10 00:00:00,000",773
HL1021,5,São Paulo,"2022-01-16 00:00:00,000",683
HL1021,5,São Paulo,"2022-01-24 00:00:00,000",446
HL1021,5,São Paulo,"2022-02-09 00:00:00,000",312
HL1021,5,São Paulo,"2022-02-28 00:00:00,000",718
HL1021,5,São Paulo,"2022-03-17 00:00:00,000",224
HL1021,5,São Paulo,"2022-03-28 00:00:00,000",57
HL1021,5,São Paulo,"2022-04-22 00:00:00,000",776
HL1021,5,São Paulo,"2022-05-20 00:00:00,000",617
HL1021,5,São Paulo,"2022-06-02 00:00:00,000",450
HL1021,5,São Paulo,"2022-06-12 00:00:00,000",69
HL1021,5,São Paulo,"2022-07-04 00:00:00,000",310
HL1021,5,São Paulo,"2022-08-01 00:00:00,000",316
HL1021,5,São Paulo,"2022-08-03 00:00:00,000",316
HL1021,5,São Paulo,"2022-08-08 00:00:00,000",53
HL1021,5,São Paulo,"2022-08-26 00:00:00,000",79
HL1021,5,São Paulo,"2022-09-16 00:00:00,000",776
HL1021,5,São Paulo,"2022-09-18 00:00:00,000",224
HL1021,5,São Paulo,"2022-09-24 00:00:00,000",429
HL1021,5,São Paulo,"2022-10-01 00:00:00,000",53
HL1021,5,São Paulo,"2022-11-09 00:00:00,000",209
HL1021,5,São Paulo,"2022-11-10 00:00:00,000",49
HL1021,5,São Paulo,"2022-11-11 00:00:00,000",105
HL1021,5,São Paulo,"2022-11-13 00:00:00,000",773
HL1021,5,São Paulo,"2022-11-15 00:00:00,000",665
HL1021,5,São Paulo,"2022-11-20 00:00:00,000",382
HL1021,5,São Paulo,"2022-11-20 00:00:00,000",55
HL1021,5,São Paulo,"2022-12-03 00:00:00,000",105
HL1021,5,São Paulo,"2022-12-24 00:00:00,000",50
HL1018,5,São Paulo,"2020-01-09 00:00:00,000",104
HL1018,5,São Paulo,"2020-01-29 00:00:00,000",49
HL1018,5,São Paulo,"2020-02-05 00:00:00,000",104
HL1018,5,São Paulo,"2020-02-10 00:00:00,000",776
HL1018,5,São Paulo,"2020-03-18 00:00:00,000",772
HL1018,5,São Paulo,"2020-04-20 00:00:00,000",303
HL1018,5,São Paulo,"2020-05-17 00:00:00,000",312
HL1018,5,São Paulo,"2020-05-30 00:00:00,000",160
HL1018,5,São Paulo,"2020-06-17 00:00:00,000",303
HL1018,5,São Paulo,"2020-06-17 00:00:00,000",145
HL1018,5,São Paulo,"2020-07-09 00:00:00,000",111
HL1018,5,São Paulo,"2020-07-23 00:00:00,000",541
HL1018,5,São Paulo,"2020-11-07 00:00:00,000",424
HL1018,5,São Paulo,"2020-11-11 00:00:00,000",753
HL1018,5,São Paulo,"2021-01-08 00:00:00,000",261
HL1018,5,São Paulo,"2021-01-13 00:00:00,000",145
HL1018,5,São Paulo,"2021-02-05 00:00:00,000",145
HL1018,5,São Paulo,"2021-02-05 00:00:00,000",50
HL1018,5,São Paulo,"2021-03-22 00:00:00,000",408
HL1018,5,São Paulo,"2021-04-02 00:00:00,000",160
HL1018,5,São Paulo,"2021-04-24 00:00:00,000",408
HL1018,5,São Paulo,"2021-04-26 00:00:00,000",69
HL1018,5,São Paulo,"2021-05-21 00:00:00,000",797
HL1018,5,São Paulo,"2021-06-05 00:00:00,000",319
HL1018,5,São Paulo,"2021-06-06 00:00:00,000",320
HL1018,5,São Paulo,"2021-06-10 00:00:00,000",773
HL1018,5,São Paulo,"2021-06-24 00:00:00,000",209
HL1018,5,São Paulo,"2021-07-03 00:00:00,000",202
HL1018,5,São Paulo,"2021-07-11 00:00:00,000",209
HL1018,5,São Paulo,"2021-08-02 00:00:00,000",406
HL1018,5,São Paulo,"2021-08-08 00:00:00,000",160
HL1018,5,São Paulo,"2021-08-21 00:00:00,000",617
HL1018,5,São Paulo,"2021-08-31 00:00:00,000",316
HL1018,5,São Paulo,"2021-09-10 00:00:00,000",209
HL1018,5,São Paulo,"2021-09-23 00:00:00,000",450
HL1018,5,São Paulo,"2021-12-01 00:00:00,000",320
HL1018,5,São Paulo,"2021-12-03 00:00:00,000",484
HL1018,5,São Paulo,"2021-12-06 00:00:00,000",314
HL1018,5,São Paulo,"2021-12-08 00:00:00,000",114
HL1018,5,São Paulo,"2021-12-10 00:00:00,000",320
HL1018,5,São Paulo,"2021-12-14 00:00:00,000",650
HL1018,5,São Paulo,"2022-01-03 00:00:00,000",312
HL1018,5,São Paulo,"2022-01-26 00:00:00,000",111
HL1018,5,São Paulo,"2022-03-25 00:00:00,000",160
HL1018,5,São Paulo,"2022-04-15 00:00:00,000",650
HL1018,5,São Paulo,"2022-04-23 00:00:00,000",160
HL1018,5,São Paulo,"2022-05-17 00:00:00,000",145
HL1018,5,São Paulo,"2022-05-20 00:00:00,000",408
HL1018,5,São Paulo,"2022-06-05 00:00:00,000",728
HL1018,5,São Paulo,"2022-06-20 00:00:00,000",725
HL1018,5,São Paulo,"2022-07-11 00:00:00,000",104
HL1018,5,São Paulo,"2022-07-12 00:00:00,000",753
HL1018,5,São Paulo,"2022-07-19 00:00:00,000",104
HL1018,5,São Paulo,"2022-07-29 00:00:00,000",773
HL1018,5,São Paulo,"2022-08-01 00:00:00,000",53
HL1018,5,São Paulo,"2022-08-04 00:00:00,000",104
HL1018,5,São Paulo,"2022-09-08 00:00:00,000",319
HL1018,5,São Paulo,"2022-09-14 00:00:00,000",49
HL1018,5,São Paulo,"2022-09-17 00:00:00,000",320
HL1018,5,São Paulo,"2022-09-19 00:00:00,000",209
HL1018,5,São Paulo,"2022-10-13 00:00:00,000",50
HL1018,5,São Paulo,"2022-11-22 00:00:00,000",737
HL1018,5,São Paulo,"2022-12-03 00:00:00,000",450
HL1018,5,São Paulo,"2022-12-04 00:00:00,000",53
HL1018,5,São Paulo,"2022-12-05 00:00:00,000",608
HL1018,5,São Paulo,"2022-12-05 00:00:00,000",541
HL1018,5,São Paulo,"2022-12-11 00:00:00,000",303
HL1018,5,São Paulo,"2022-12-28 00:00:00,000",140
HL1018,5,São Paulo,"2022-12-30 00:00:00,000",484
HL1010,5,São Paulo,"2020-01-03 00:00:00,000",316
HL1016,5,São Paulo,"2020-01-04 00:00:00,000",400
HL1023,5,São Paulo,"2020-01-06 00:00:00,000",748
HL1020,5,São Paulo,"2020-01-11 00:00:00,000",49
HL1012,5,São Paulo,"2020-01-18 00:00:00,000",772
HL1024,5,São Paulo,"2020-01-25 00:00:00,000",797
HL1013,5,São Paulo,"2020-01-27 00:00:00,000",665
HL1020,5,São Paulo,"2020-01-28 00:00:00,000",224
HL1023,5,São Paulo,"2020-01-28 00:00:00,000",320
HL1007,5,São Paulo,"2020-01-30 00:00:00,000",797
HL1007,5,São Paulo,"2020-01-31 00:00:00,000",400
HL1007,5,São Paulo,"2020-02-02 00:00:00,000",408
HL1014,5,São Paulo,"2020-02-06 00:00:00,000",698
HL1020,5,São Paulo,"2020-02-06 00:00:00,000",140
HL1010,5,São Paulo,"2020-02-07 00:00:00,000",718
HL1002,5,São Paulo,"2020-02-07 00:00:00,000",773
HL1023,5,São Paulo,"2020-02-08 00:00:00,000",319
HL1024,5,São Paulo,"2020-02-09 00:00:00,000",617
HL1002,5,São Paulo,"2020-02-09 00:00:00,000",665
HL1004,5,São Paulo,"2020-02-09 00:00:00,000",753
HL1013,5,São Paulo,"2020-02-15 00:00:00,000",484
HL1020,5,São Paulo,"2020-02-22 00:00:00,000",57
HL1023,5,São Paulo,"2020-02-24 00:00:00,000",617
HL1020,5,São Paulo,"2020-02-28 00:00:00,000",314
HL1020,5,São Paulo,"2020-02-28 00:00:00,000",617
HL1013,5,São Paulo,"2020-02-29 00:00:00,000",160
HL1004,5,São Paulo,"2020-02-29 00:00:00,000",424
HL1020,5,São Paulo,"2020-03-03 00:00:00,000",683
HL1007,5,São Paulo,"2020-03-05 00:00:00,000",429
HL1011,5,São Paulo,"2020-03-09 00:00:00,000",641
HL1013,5,São Paulo,"2020-03-09 00:00:00,000",111
HL1020,5,São Paulo,"2020-03-11 00:00:00,000",718
HL1013,5,São Paulo,"2020-03-15 00:00:00,000",104
HL1019,5,São Paulo,"2020-03-21 00:00:00,000",541
HL1022,5,São Paulo,"2020-03-27 00:00:00,000",446
HL1019,5,São Paulo,"2020-04-02 00:00:00,000",665
HL1019,5,São Paulo,"2020-04-02 00:00:00,000",725
HL1002,5,São Paulo,"2020-04-03 00:00:00,000",160
HL1012,5,São Paulo,"2020-04-09 00:00:00,000",319
HL1006,5,São Paulo,"2020-04-09 00:00:00,000",114
HL1014,5,São Paulo,"2020-04-12 00:00:00,000",140
HL1003,5,São Paulo,"2020-04-13 00:00:00,000",196
HL1023,5,São Paulo,"2020-04-15 00:00:00,000",608
HL1024,5,São Paulo,"2020-04-23 00:00:00,000",429
HL1020,5,São Paulo,"2020-04-28 00:00:00,000",718
HL1007,5,São Paulo,"2020-05-02 00:00:00,000",737
HL1006,5,São Paulo,"2020-05-03 00:00:00,000",50
HL1012,5,São Paulo,"2020-05-07 00:00:00,000",406
HL1024,5,São Paulo,"2020-05-08 00:00:00,000",224
HL1024,5,São Paulo,"2020-05-09 00:00:00,000",617
HL1013,5,São Paulo,"2020-05-15 00:00:00,000",728
HL1010,5,São Paulo,"2020-05-17 00:00:00,000",665
HL1024,5,São Paulo,"2020-05-22 00:00:00,000",748
HL1013,5,São Paulo,"2020-05-28 00:00:00,000",160
HL1007,5,São Paulo,"2020-05-29 00:00:00,000",261
HL1023,5,São Paulo,"2020-06-02 00:00:00,000",202
HL1013,5,São Paulo,"2020-06-04 00:00:00,000",776
HL1002,5,São Paulo,"2020-06-08 00:00:00,000",57
HL1013,5,São Paulo,"2020-06-09 00:00:00,000",312
HL1002,5,São Paulo,"2020-06-11 00:00:00,000",776
HL1023,5,São Paulo,"2020-06-12 00:00:00,000",725
HL1002,5,São Paulo,"2020-06-12 00:00:00,000",49
HL1007,5,São Paulo,"2020-06-18 00:00:00,000",320
HL1016,5,São Paulo,"2020-06-24 00:00:00,000",104
HL1002,5,São Paulo,"2020-07-01 00:00:00,000",69
HL1006,5,São Paulo,"2020-07-01 00:00:00,000",209
HL1010,5,São Paulo,"2020-07-01 00:00:00,000",737
HL1019,5,São Paulo,"2020-07-04 00:00:00,000",105
HL1022,5,São Paulo,"2020-07-04 00:00:00,000",319
HL1006,5,São Paulo,"2020-07-07 00:00:00,000",209
HL1010,5,São Paulo,"2020-07-09 00:00:00,000",484
HL1013,5,São Paulo,"2020-07-09 00:00:00,000",104
HL1006,5,São Paulo,"2020-07-13 00:00:00,000",617
HL1019,5,São Paulo,"2020-07-14 00:00:00,000",725
HL1024,5,São Paulo,"2020-07-15 00:00:00,000",55
HL1002,5,São Paulo,"2020-07-16 00:00:00,000",235
HL1020,5,São Paulo,"2020-07-17 00:00:00,000",69
HL1017,5,São Paulo,"2020-07-20 00:00:00,000",382
HL1004,5,São Paulo,"2020-07-25 00:00:00,000",541
HL1019,5,São Paulo,"2020-07-26 00:00:00,000",408
HL1010,5,São Paulo,"2020-07-27 00:00:00,000",650
HL1011,5,São Paulo,"2020-08-01 00:00:00,000",382
HL1023,5,São Paulo,"2020-08-03 00:00:00,000",196
HL1007,5,São Paulo,"2020-08-05 00:00:00,000",772
HL1023,5,São Paulo,"2020-08-07 00:00:00,000",53
HL1013,5,São Paulo,"2020-08-08 00:00:00,000",69
HL1017,5,São Paulo,"2020-08-08 00:00:00,000",140
HL1017,5,São Paulo,"2020-08-11 00:00:00,000",55
HL1024,5,São Paulo,"2020-08-13 00:00:00,000",408
HL1017,5,São Paulo,"2020-08-21 00:00:00,000",429
HL1012,5,São Paulo,"2020-08-22 00:00:00,000",737
HL1020,5,São Paulo,"2020-08-28 00:00:00,000",608
HL1007,5,São Paulo,"2020-09-04 00:00:00,000",650
HL1014,5,São Paulo,"2020-09-18 00:00:00,000",429
HL1023,5,São Paulo,"2020-09-18 00:00:00,000",683
HL1017,5,São Paulo,"2020-09-20 00:00:00,000",196
HL1003,5,São Paulo,"2020-09-23 00:00:00,000",69
HL1023,5,São Paulo,"2020-09-28 00:00:00,000",617
HL1024,5,São Paulo,"2020-09-29 00:00:00,000",683
HL1023,5,São Paulo,"2020-10-03 00:00:00,000",665
HL1024,5,São Paulo,"2020-10-04 00:00:00,000",389
HL1020,5,São Paulo,"2020-10-06 00:00:00,000",105
HL1007,5,São Paulo,"2020-10-14 00:00:00,000",737
HL1024,5,São Paulo,"2020-10-14 00:00:00,000",408
HL1007,5,São Paulo,"2020-10-15 00:00:00,000",140
HL1016,5,São Paulo,"2020-10-16 00:00:00,000",450
HL1013,5,São Paulo,"2020-10-17 00:00:00,000",55
HL1010,5,São Paulo,"2020-10-18 00:00:00,000",235
HL1010,5,São Paulo,"2020-10-26 00:00:00,000",683
HL1012,5,São Paulo,"2020-10-28 00:00:00,000",484
HL1019,5,São Paulo,"2020-11-02 00:00:00,000",683
HL1006,5,São Paulo,"2020-11-03 00:00:00,000",57
HL1007,5,São Paulo,"2020-11-03 00:00:00,000",382
HL1010,5,São Paulo,"2020-11-04 00:00:00,000",446
HL1013,5,São Paulo,"2020-11-09 00:00:00,000",202
HL1023,5,São Paulo,"2020-11-10 00:00:00,000",641
HL1012,5,São Paulo,"2020-11-11 00:00:00,000",235
HL1012,5,São Paulo,"2020-11-14 00:00:00,000",540
HL1023,5,São Paulo,"2020-11-14 00:00:00,000",261
HL1007,5,São Paulo,"2020-11-14 00:00:00,000",748
HL1003,5,São Paulo,"2020-11-15 00:00:00,000",69
HL1020,5,São Paulo,"2020-11-22 00:00:00,000",303
HL1010,5,São Paulo,"2020-11-24 00:00:00,000",725
HL1024,5,São Paulo,"2020-11-26 00:00:00,000",776
HL1023,5,São Paulo,"2020-11-28 00:00:00,000",608
HL1017,5,São Paulo,"2020-12-01 00:00:00,000",776
HL1020,5,São Paulo,"2020-12-04 00:00:00,000",303
HL1014,5,São Paulo,"2020-12-05 00:00:00,000",772
HL1020,5,São Paulo,"2020-12-05 00:00:00,000",160
HL1019,5,São Paulo,"2020-12-06 00:00:00,000",79
HL1019,5,São Paulo,"2020-12-08 00:00:00,000",617
HL1023,5,São Paulo,"2020-12-09 00:00:00,000",202
HL1007,5,São Paulo,"2020-12-13 00:00:00,000",389
HL1012,5,São Paulo,"2020-12-17 00:00:00,000",104
HL1012,5,São Paulo,"2020-12-17 00:00:00,000",235
HL1007,5,São Paulo,"2020-12-24 00:00:00,000",683
HL1002,5,São Paulo,"2020-12-26 00:00:00,000",224
HL1013,5,São Paulo,"2020-12-30 00:00:00,000",55
HL1023,5,São Paulo,"2021-01-08 00:00:00,000",617
HL1007,5,São Paulo,"2021-01-08 00:00:00,000",748
HL1007,5,São Paulo,"2021-01-09 00:00:00,000",382
HL1003,5,São Paulo,"2021-01-10 00:00:00,000",641
HL1010,5,São Paulo,"2021-01-12 00:00:00,000",235
HL1013,5,São Paulo,"2021-01-12 00:00:00,000",450
HL1013,5,São Paulo,"2021-01-14 00:00:00,000",235
HL1013,5,São Paulo,"2021-01-14 00:00:00,000",382
HL1003,5,São Paulo,"2021-01-15 00:00:00,000",683
HL1023,5,São Paulo,"2021-01-22 00:00:00,000",484
HL1024,5,São Paulo,"2021-01-24 00:00:00,000",728
HL1002,5,São Paulo,"2021-01-25 00:00:00,000",49
HL1020,5,São Paulo,"2021-01-26 00:00:00,000",665
HL1011,5,São Paulo,"2021-01-27 00:00:00,000",776
HL1007,5,São Paulo,"2021-01-28 00:00:00,000",261
HL1023,5,São Paulo,"2021-01-31 00:00:00,000",725
HL1004,5,São Paulo,"2021-02-03 00:00:00,000",69
HL1012,5,São Paulo,"2021-02-04 00:00:00,000",540
HL1003,5,São Paulo,"2021-02-04 00:00:00,000",748
HL1024,5,São Paulo,"2021-02-05 00:00:00,000",753
HL1023,5,São Paulo,"2021-02-09 00:00:00,000",105
HL1023,5,São Paulo,"2021-02-09 00:00:00,000",104
HL1013,5,São Paulo,"2021-02-10 00:00:00,000",160
HL1011,5,São Paulo,"2021-02-10 00:00:00,000",145
HL1013,5,São Paulo,"2021-02-12 00:00:00,000",424
HL1007,5,São Paulo,"2021-02-18 00:00:00,000",400
HL1013,5,São Paulo,"2021-02-19 00:00:00,000",235
HL1010,5,São Paulo,"2021-02-24 00:00:00,000",665
HL1020,5,São Paulo,"2021-02-27 00:00:00,000",114
HL1023,5,São Paulo,"2021-03-07 00:00:00,000",140
HL1013,5,São Paulo,"2021-03-08 00:00:00,000",314
HL1003,5,São Paulo,"2021-03-09 00:00:00,000",608
HL1014,5,São Paulo,"2021-03-10 00:00:00,000",424
HL1011,5,São Paulo,"2021-03-13 00:00:00,000",235
HL1007,5,São Paulo,"2021-03-13 00:00:00,000",541
HL1017,5,São Paulo,"2021-03-28 00:00:00,000",145
HL1023,5,São Paulo,"2021-04-07 00:00:00,000",389
HL1019,5,São Paulo,"2021-04-07 00:00:00,000",541
HL1019,5,São Paulo,"2021-04-12 00:00:00,000",540
HL1007,5,São Paulo,"2021-04-13 00:00:00,000",772
HL1006,5,São Paulo,"2021-04-17 00:00:00,000",617
HL1012,5,São Paulo,"2021-04-21 00:00:00,000",303
HL1006,5,São Paulo,"2021-04-30 00:00:00,000",316
HL1024,5,São Paulo,"2021-05-03 00:00:00,000",111
HL1014,5,São Paulo,"2021-05-04 00:00:00,000",718
HL1013,5,São Paulo,"2021-05-05 00:00:00,000",104
HL1020,5,São Paulo,"2021-05-05 00:00:00,000",312
HL1012,5,São Paulo,"2021-05-12 00:00:00,000",312
HL1002,5,São Paulo,"2021-05-16 00:00:00,000",310
HL1014,5,São Paulo,"2021-05-17 00:00:00,000",406
HL1020,5,São Paulo,"2021-05-21 00:00:00,000",617
HL1024,5,São Paulo,"2021-05-23 00:00:00,000",105
HL1013,5,São Paulo,"2021-05-24 00:00:00,000",617
HL1006,5,São Paulo,"2021-05-25 00:00:00,000",105
HL1020,5,São Paulo,"2021-05-26 00:00:00,000",797
HL1020,5,São Paulo,"2021-05-27 00:00:00,000",320
HL1019,5,São Paulo,"2021-05-29 00:00:00,000",728
HL1022,5,São Paulo,"2021-05-29 00:00:00,000",310
HL1013,5,São Paulo,"2021-05-31 00:00:00,000",617
HL1007,5,São Paulo,"2021-06-03 00:00:00,000",773
HL1020,5,São Paulo,"2021-06-12 00:00:00,000",316
HL1013,5,São Paulo,"2021-06-14 00:00:00,000",446
HL1014,5,São Paulo,"2021-06-16 00:00:00,000",261
HL1003,5,São Paulo,"2021-06-16 00:00:00,000",224
HL1024,5,São Paulo,"2021-06-17 00:00:00,000",114
HL1010,5,São Paulo,"2021-06-22 00:00:00,000",389
HL1011,5,São Paulo,"2021-06-23 00:00:00,000",111
HL1022,5,São Paulo,"2021-06-23 00:00:00,000",450
HL1016,5,São Paulo,"2021-06-27 00:00:00,000",57
HL1007,5,São Paulo,"2021-06-28 00:00:00,000",202
HL1012,5,São Paulo,"2021-07-01 00:00:00,000",320
HL1011,5,São Paulo,"2021-07-05 00:00:00,000",406
HL1019,5,São Paulo,"2021-07-05 00:00:00,000",737
HL1010,5,São Paulo,"2021-07-05 00:00:00,000",202
HL1007,5,São Paulo,"2021-07-05 00:00:00,000",424
HL1006,5,São Paulo,"2021-07-06 00:00:00,000",310
HL1020,5,São Paulo,"2021-07-09 00:00:00,000",737
HL1002,5,São Paulo,"2021-07-09 00:00:00,000",540
HL1023,5,São Paulo,"2021-07-12 00:00:00,000",316
HL1007,5,São Paulo,"2021-07-16 00:00:00,000",303
HL1023,5,São Paulo,"2021-07-16 00:00:00,000",737
HL1003,5,São Paulo,"2021-07-16 00:00:00,000",484
HL1007,5,São Paulo,"2021-07-16 00:00:00,000",541
HL1012,5,São Paulo,"2021-07-16 00:00:00,000",450
HL1002,5,São Paulo,"2021-07-17 00:00:00,000",725
HL1019,5,São Paulo,"2021-07-20 00:00:00,000",776
HL1024,5,São Paulo,"2021-07-22 00:00:00,000",57
HL1024,5,São Paulo,"2021-07-23 00:00:00,000",105
HL1023,5,São Paulo,"2021-07-25 00:00:00,000",202
HL1024,5,São Paulo,"2021-07-27 00:00:00,000",665
HL1006,5,São Paulo,"2021-07-29 00:00:00,000",753
HL1023,5,São Paulo,"2021-07-29 00:00:00,000",49
HL1007,5,São Paulo,"2021-07-30 00:00:00,000",446
HL1014,5,São Paulo,"2021-08-01 00:00:00,000",319
HL1006,5,São Paulo,"2021-08-03 00:00:00,000",50
HL1024,5,São Paulo,"2021-08-07 00:00:00,000",196
HL1019,5,São Paulo,"2021-08-08 00:00:00,000",57
HL1014,5,São Paulo,"2021-08-11 00:00:00,000",111
HL1007,5,São Paulo,"2021-08-13 00:00:00,000",160
HL1007,5,São Paulo,"2021-08-14 00:00:00,000",303
HL1024,5,São Paulo,"2021-08-14 00:00:00,000",641
HL1023,5,São Paulo,"2021-08-17 00:00:00,000",261
HL1002,5,São Paulo,"2021-08-18 00:00:00,000",718
HL1019,5,São Paulo,"2021-08-18 00:00:00,000",140
HL1013,5,São Paulo,"2021-08-21 00:00:00,000",641
HL1007,5,São Paulo,"2021-08-23 00:00:00,000",79
HL1007,5,São Paulo,"2021-08-24 00:00:00,000",57
HL1023,5,São Paulo,"2021-08-25 00:00:00,000",406
HL1007,5,São Paulo,"2021-08-29 00:00:00,000",617
HL1020,5,São Paulo,"2021-08-29 00:00:00,000",484
HL1010,5,São Paulo,"2021-09-08 00:00:00,000",160
HL1014,5,São Paulo,"2021-09-10 00:00:00,000",665
HL1023,5,São Paulo,"2021-09-10 00:00:00,000",261
HL1007,5,São Paulo,"2021-09-12 00:00:00,000",303
HL1007,5,São Paulo,"2021-09-13 00:00:00,000",160
HL1019,5,São Paulo,"2021-09-13 00:00:00,000",209
HL1007,5,São Paulo,"2021-09-14 00:00:00,000",140
HL1013,5,São Paulo,"2021-09-15 00:00:00,000",382
HL1019,5,São Paulo,"2021-09-16 00:00:00,000",424
HL1010,5,São Paulo,"2021-09-17 00:00:00,000",728
HL1016,5,São Paulo,"2021-09-20 00:00:00,000",617
HL1023,5,São Paulo,"2021-09-22 00:00:00,000",224
HL1002,5,São Paulo,"2021-09-24 00:00:00,000",316
HL1010,5,São Paulo,"2021-09-24 00:00:00,000",104
HL1014,5,São Paulo,"2021-09-26 00:00:00,000",79
HL1013,5,São Paulo,"2021-09-27 00:00:00,000",320
HL1003,5,São Paulo,"2021-09-28 00:00:00,000",698
HL1023,5,São Paulo,"2021-09-28 00:00:00,000",69
HL1019,5,São Paulo,"2021-09-29 00:00:00,000",725
HL1006,5,São Paulo,"2021-10-04 00:00:00,000",718
HL1003,5,São Paulo,"2021-10-06 00:00:00,000",57
HL1019,5,São Paulo,"2021-10-07 00:00:00,000",617
HL1024,5,São Paulo,"2021-10-08 00:00:00,000",53
HL1013,5,São Paulo,"2021-10-10 00:00:00,000",737
HL1002,5,São Paulo,"2021-10-19 00:00:00,000",320
HL1023,5,São Paulo,"2021-10-26 00:00:00,000",114
HL1023,5,São Paulo,"2021-10-28 00:00:00,000",484
HL1006,5,São Paulo,"2021-10-29 00:00:00,000",776
HL1023,5,São Paulo,"2021-10-29 00:00:00,000",202
HL1024,5,São Paulo,"2021-10-29 00:00:00,000",209
HL1019,5,São Paulo,"2021-10-30 00:00:00,000",406
HL1023,5,São Paulo,"2021-11-01 00:00:00,000",406
HL1002,5,São Paulo,"2021-11-09 00:00:00,000",320
HL1013,5,São Paulo,"2021-11-14 00:00:00,000",608
HL1023,5,São Paulo,"2021-11-19 00:00:00,000",400
HL1010,5,São Paulo,"2021-11-19 00:00:00,000",50
HL1003,5,São Paulo,"2021-11-22 00:00:00,000",683
HL1012,5,São Paulo,"2021-11-22 00:00:00,000",725
HL1019,5,São Paulo,"2021-11-23 00:00:00,000",748
HL1019,5,São Paulo,"2021-11-23 00:00:00,000",641
HL1022,5,São Paulo,"2021-11-25 00:00:00,000",104
HL1007,5,São Paulo,"2021-11-27 00:00:00,000",224
